StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,AgeG,Timer_1_Vignette_First_Click,Timer_1_Vignette_Last_Click,Timer_1_Vignette_Page_Submit,Timer_1_Vignette_Click_Count,AC1,Ch_LoEf_1,Ch_LoEf_2,Ch_LoEf_3,Ch_LoEf_4,Ch_LoEf_5,Ch_LoEf_6,Ch_LoEf_7,Ch_LoEf_8,Ch_LoEf_9,Ch_LoEf_10,Ch_LoEf_11,Ch_LoEf_12,Ch_LoEf_13,Ch_LoEf_14,Ch_LoEf_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,Ef_LoEf,Ef_HiEf,Qu_LoEf,Qu_HiEf,Dif_LoEf,Dif_HiEf,Val_LoEf,Val_HiEf,AC2,Sal_LoEf_1,Sal_HiEf_1,FW1,FW2,FW3,FW4,FW5,FW6,Age,Gen,Gen_4_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-03-08 11:35:29,2024-03-08 11:35:29,2,,100,0,1,2024-03-08 11:35:29,R_dogxUwVGzkqTAHQ,,,,,,,test,,1,4,0.55,6.52,3.37,28,2,4,4,1,5,3,1,4,6,6,1,7,1,6,4,4,7,2,6,1,1,6,6,3,5,3,7,6,4,7,5,1,3,7,7,2,2,3,4,7,18.75,12.5,1,7,5,5,3,5,19,4,"Venenatis posuere. Accumsan enim ipsum porttitor etiam dictumst nibh dolor iaculis. Tempus eleifend sodales, egestas.",TEXT,TEXT,2,7,8,Ultricies. Nulla faucibus ullamcorper lectus morbi leo atque mi vel malesuada erat.,214
2024-03-08 11:35:30,2024-03-08 11:35:30,2,,100,0,1,2024-03-08 11:35:30,R_eyyAuoSsAIzEkU6,,,,,,,test,,1,2,3.53,7.48,7.98,26,6,4,7,2,1,7,7,3,1,6,5,6,6,1,2,5,5,5,6,1,5,5,5,3,5,2,5,4,7,5,7,6,2,6,5,5,5,6,2,4,11.25,18.75,7,6,6,5,6,7,114,5,,TEXT,TEXT,2,8,9,Interdum integer diam nibh vel consectetuer ullamcorper mattis enim est imperdiet.,242
2024-03-08 11:35:30,2024-03-08 11:35:30,2,,100,0,1,2024-03-08 11:35:30,R_2hLYlEOAWYGpOvQ,,,,,,,test,,1,2,8.4,9.4,8.94,44,5,1,3,1,4,4,6,7,6,3,3,6,4,4,1,1,3,1,5,1,7,2,5,1,1,5,1,4,4,1,6,6,6,4,2,6,2,6,4,7,11.25,17.5,7,7,1,5,7,5,96,5,,TEXT,TEXT,2,3,3,"Tincidunt, commodo! Consequat malesuada vitae cras dolorem mi. Tempora blandit ac. Risus praesent.",195
2024-03-08 11:35:30,2024-03-08 11:35:30,2,,100,0,1,2024-03-08 11:35:30,R_3CNB6XmSrDzvc4m,,,,,,,test,,1,1,9.98,9.98,10,2,7,1,6,1,1,1,3,2,3,7,3,7,4,4,7,2,2,1,7,6,1,4,1,6,4,6,5,7,6,7,6,2,4,6,5,7,4,3,4,2,13.75,20,3,1,7,6,3,6,72,4,Urna natoque mattis consectetuer. Lorem at? Pharetra etiam tellus elementum! Nunc lacus convallis eu.,TEXT,TEXT,4,1,1,"Aliquam interdum viverra facilisis euismod egestas platea enim mi, ultricies nibh diam atque magnis.",201
2024-03-08 11:35:30,2024-03-08 11:35:30,2,,100,0,1,2024-03-08 11:35:30,R_3pxlzmpJh5CyoPI,,,,,,,test,,1,2,1.02,2.81,8.24,42,2,3,4,1,2,5,1,4,3,1,6,5,5,2,5,6,3,3,3,7,4,7,3,2,2,6,3,2,2,1,4,6,6,6,7,4,2,2,6,2,18.75,15,5,1,6,4,2,3,99,4,Bibendum morbi aenean eu eget praesent blandit. Molestie rutrum scelerisque mauris lectus porttitor tincidunt cursus.,TEXT,TEXT,3,5,6,Viverra sit sollicitudin. Blandit. Nibh augue felis enim imperdiet donec.,188
2024-03-08 11:35:31,2024-03-08 11:35:31,2,,100,0,1,2024-03-08 11:35:31,R_cNFOsHj4dEPNo0e,,,,,,,test,,1,2,3.21,9.01,6.76,21,6,6,1,1,4,3,6,1,3,4,2,6,7,6,7,2,6,7,6,4,7,1,1,1,4,5,3,2,6,3,2,4,4,5,2,6,1,6,6,5,7.5,10,6,4,3,6,2,6,113,2,,TEXT,TEXT,4,10,4,Eleifend accusamus? Dolor magna porttitor dictumst odio at cursus ante nullam.,211
2024-03-08 11:35:31,2024-03-08 11:35:31,2,,100,0,1,2024-03-08 11:35:31,R_eerWi0GIQ6PlFRk,,,,,,,test,,1,4,9.86,9.93,9.87,26,2,2,2,7,1,7,2,6,1,3,2,1,1,2,4,3,3,1,6,2,6,1,2,2,7,7,5,1,2,5,3,2,5,5,1,6,2,4,4,6,22.5,20,4,4,1,3,2,4,32,1,,TEXT,TEXT,3,10,6,"Atque. Mauris, dui? Facilisi. Placerat tempus phasellus porta donec purus.",176
2024-03-08 11:35:31,2024-03-08 11:35:31,2,,100,0,1,2024-03-08 11:35:31,R_2fpzGaM5O9yi7jM,,,,,,,test,,1,3,6.42,6.82,9.18,14,3,5,6,1,1,6,5,1,2,3,4,2,5,5,5,7,5,1,2,6,1,4,2,4,4,6,7,2,5,4,6,6,2,2,7,6,6,3,5,1,15,20,2,3,3,1,5,4,112,4,Scelerisque leo porttitor? Quis! Temporibus rutrum facilisis tempor tincidunt dapibus? Magnis fermentum primis. Metus potenti.,TEXT,TEXT,1,9,3,"Interdum ridiculus ligula erat eget magna sollicitudin. Tempor, eros sollicitudin tincidunt gravida.",195
2024-03-08 11:35:31,2024-03-08 11:35:31,2,,100,0,1,2024-03-08 11:35:31,R_09ekStvKA8vHuhE,,,,,,,test,,1,4,2.01,2.14,6.41,48,4,4,2,7,1,4,1,4,5,6,3,6,4,7,2,5,6,7,3,5,3,4,2,5,5,6,6,6,1,6,3,1,7,7,5,6,7,7,6,4,11.25,10,6,7,1,1,5,4,86,2,,TEXT,TEXT,3,4,1,Sit primis pretium orci potenti ullamcorper ut leo duis. Arcu.,221
2024-03-08 11:35:32,2024-03-08 11:35:32,2,,100,0,1,2024-03-08 11:35:32,R_9RoxNgWKvgzCJIW,,,,,,,test,,1,3,5.43,6.16,9.37,13,2,6,1,4,3,4,2,4,6,3,6,1,4,1,2,6,5,5,7,5,4,5,3,5,6,4,6,3,4,3,6,3,7,1,4,7,7,6,7,5,22.5,13.75,5,3,1,7,3,6,47,5,,TEXT,TEXT,3,6,4,"Mi sed commodo amet viverra, enim rutrum euismod suscipit ut natoque ligula potenti montes pede.",218
2024-03-08 11:35:32,2024-03-08 11:35:32,2,,100,0,1,2024-03-08 11:35:32,R_e4djJeKqGRQYi7s,,,,,,,test,,1,3,4.03,9.98,4.41,49,4,4,5,3,3,4,4,7,7,6,1,6,6,1,7,6,4,3,1,1,2,5,1,2,4,7,4,6,2,7,5,7,1,5,4,7,2,5,6,4,16.25,21.25,7,7,6,2,5,6,21,5,,TEXT,TEXT,4,4,4,Ultrices. Aliquet? Cursus. Blandit nunc cursus ut! Tempus ut cursus pede morbi sapien! Facilisi facilisi.,221
2024-03-08 11:35:32,2024-03-08 11:35:32,2,,100,0,1,2024-03-08 11:35:32,R_00SNxiPYNF4n2f4,,,,,,,test,,1,3,0.53,4.48,5.38,14,1,6,6,6,1,1,2,5,4,3,3,5,4,3,6,2,1,3,2,2,2,3,1,4,1,6,1,1,7,3,6,4,2,1,4,3,3,5,7,1,13.75,21.25,1,2,4,3,7,4,109,1,,TEXT,TEXT,2,7,3,Laoreet vestibulum tempora. Nullam dignissim wisi turpis. Pede pellentesque! Dictumst facilisi accumsan imperdiet lorem montes.,168
2024-03-08 11:35:32,2024-03-08 11:35:32,2,,100,0,1,2024-03-08 11:35:32,R_d0DUpLFAoyR7KjI,,,,,,,test,,1,2,9.3,9.9,9.43,11,4,6,7,7,1,5,4,3,5,1,3,4,7,7,1,1,4,7,6,4,5,1,7,5,2,2,2,6,2,1,5,5,3,3,1,2,7,3,4,1,15,17.5,6,2,5,4,1,4,114,1,,TEXT,TEXT,2,1,5,Velit ab egestas. Luctus leo? Neque potenti atque nonummy nec molestie nulla dolor donec.,187
2024-03-08 11:35:33,2024-03-08 11:35:33,2,,100,0,1,2024-03-08 11:35:33,R_ac3iz4aLUTsZDhA,,,,,,,test,,1,4,7.64,9.06,9.35,35,5,4,1,2,1,2,6,1,7,7,4,6,3,4,5,4,6,7,6,7,4,6,3,7,2,6,2,3,4,4,4,5,6,2,4,1,6,7,2,4,16.25,17.5,4,7,1,4,7,5,101,4,Arcu tortor. Enim vulputate culpa malesuada interdum metus vivamus nullam? Dapibus consequat nonummy a primis.,TEXT,TEXT,1,8,3,"Risus a posuere. Curabitur vulputate, proin integer sagittis ultrices? Eget commodo tempus primis iaculis accumsan.",217
2024-03-08 11:35:33,2024-03-08 11:35:33,2,,100,0,1,2024-03-08 11:35:33,R_cZ3G8mYMrTmyt2S,,,,,,,test,,1,1,4.2,5.99,5.86,21,6,1,3,1,4,7,2,3,4,3,7,5,4,5,3,3,2,7,2,2,2,4,7,7,2,4,4,4,3,3,6,1,1,4,1,1,4,5,6,3,20,17.5,5,7,7,6,6,2,116,5,,TEXT,TEXT,2,7,4,Vehicula. Curabitur consectetuer facilisis! Euismod ut! Rutrum vel sit phasellus tortor.,197
2024-03-08 11:35:33,2024-03-08 11:35:33,2,,100,0,1,2024-03-08 11:35:33,R_23lw2n4O9blU43s,,,,,,,test,,1,4,4.31,7.06,5.29,37,4,6,6,6,1,7,1,2,6,7,5,4,2,1,5,6,4,5,3,5,4,1,7,1,4,1,7,4,3,4,1,5,7,6,1,7,1,6,1,3,11.25,22.5,5,7,3,2,6,7,21,4,Placerat eros montes potenti eros rutrum volutpat ab id sodales.,TEXT,TEXT,1,10,2,"Auctor. Pellentesque montes fermentum natoque eleifend proin, ultricies! Rutrum at. Sodales nec pretium.",210
2024-03-08 11:35:33,2024-03-08 11:35:34,2,,100,1,1,2024-03-08 11:35:34,R_1GqE2uLCNIqFLam,,,,,,,test,,1,1,1.97,6.58,6.66,3,6,7,5,2,3,7,4,6,7,1,1,3,2,1,7,4,7,6,3,2,5,3,2,6,1,5,4,2,3,6,2,6,2,5,7,1,3,7,3,1,20,8.75,6,1,3,3,2,4,111,2,,TEXT,TEXT,3,4,7,Blandit. Venenatis massa primis! Sagittis. Et. Auctor aliquam. Eleifend vel amet nunc.,194
2024-03-08 11:35:34,2024-03-08 11:35:34,2,,100,0,1,2024-03-08 11:35:34,R_54oNqFjIY6eK5zo,,,,,,,test,,1,3,7.96,8.93,8.11,4,6,5,2,7,4,7,6,2,3,3,6,2,3,7,1,7,3,5,6,1,7,6,7,1,6,6,5,5,7,4,2,5,4,6,2,3,4,7,4,2,7.5,11.25,4,4,5,5,1,2,25,5,,TEXT,TEXT,4,1,8,"Nonummy felis, praesent? Viverra? Praesent! Ut tincidunt? Tincidunt bibendum eu mauris cras venenatis fusce volutpat.",220
2024-03-08 11:35:34,2024-03-08 11:35:34,2,,100,0,1,2024-03-08 11:35:34,R_0UJNAiXXRazHO0S,,,,,,,test,,1,4,3.27,7.25,3.99,18,7,7,6,6,5,4,5,3,2,3,1,4,2,2,3,2,2,7,4,4,6,7,4,3,1,5,5,2,3,6,1,6,4,7,6,4,3,3,6,5,8.75,17.5,4,4,5,4,2,5,40,2,,TEXT,TEXT,1,7,7,Eleifend non quam. Magna dapibus tortor id commodo bibendum scelerisque.,211
2024-03-08 11:35:34,2024-03-08 11:35:34,2,,100,0,1,2024-03-08 11:35:34,R_e2S18HAQ7TRVKho,,,,,,,test,,1,4,4,9.38,6.14,10,1,6,2,1,5,7,4,6,5,1,6,7,4,3,7,3,6,5,2,1,7,7,6,5,1,7,5,2,6,6,5,5,5,3,7,1,4,5,7,6,20,15,3,3,5,6,1,1,70,4,Amet placerat ligula vestibulum tempor turpis malesuada pede rhoncus donec quam. Suscipit proin magnis ipsum.,TEXT,TEXT,3,1,2,"Lectus dapibus, tempus in eget egestas. Leo vulputate tortor! Rhoncus dui. Tempus.",214
2024-03-08 11:35:35,2024-03-08 11:35:35,2,,100,0,1,2024-03-08 11:35:35,R_3eYN57ta2FRj8Sa,,,,,,,test,,1,2,2.83,3.84,9.57,17,3,2,2,1,2,7,4,5,6,1,2,7,3,3,7,7,3,4,4,5,5,1,6,1,6,7,7,3,6,3,3,7,1,6,7,1,2,2,4,2,11.25,21.25,3,3,1,3,2,3,81,1,,TEXT,TEXT,2,3,9,"Fringilla blandit? Vivamus magna tincidunt, purus nunc neque per accumsan ac. At aliquam. Metus ultrices.",190
2024-03-08 11:35:35,2024-03-08 11:35:35,2,,100,0,1,2024-03-08 11:35:35,R_0MxNJcsMMkEADoa,,,,,,,test,,1,2,4.22,8.02,9.61,8,3,1,2,3,3,4,3,2,4,7,6,7,1,6,4,5,1,6,1,3,7,6,6,3,2,7,2,4,1,2,3,5,5,5,5,3,3,7,1,2,13.75,18.75,3,1,1,3,1,6,119,1,,TEXT,TEXT,2,3,7,Suscipit pede nunc? Dolor non atque aliquam phasellus tempus maecenas? Arcu.,181
2024-03-08 11:35:35,2024-03-08 11:35:35,2,,100,0,1,2024-03-08 11:35:35,R_08L9xcPpjSu6PP0,,,,,,,test,,1,2,8.33,9.49,9,9,5,3,7,7,1,4,3,4,2,3,3,1,6,1,1,1,7,3,6,4,7,6,7,6,3,2,2,3,5,5,7,3,5,1,7,4,2,1,4,3,15,22.5,3,4,1,3,3,2,114,2,,TEXT,TEXT,1,6,4,"Ultricies commodo ac tempus sollicitudin consequat vivamus tempora? Fusce dolor, diam ligula in rutrum leo.",186
2024-03-08 11:35:35,2024-03-08 11:35:35,2,,100,0,1,2024-03-08 11:35:35,R_6JpnWhr5Kxkdztc,,,,,,,test,,1,3,6.23,6.39,7.29,31,2,7,5,5,4,4,2,7,3,7,3,3,4,1,1,5,1,1,4,1,6,2,1,3,7,1,4,2,1,3,5,2,2,3,2,7,4,6,6,2,17.5,17.5,2,2,2,1,4,7,63,4,Elit mauris a. Wisi venenatis consequat massa imperdiet wisi accusamus tellus.,TEXT,TEXT,3,1,5,"Odio, dignissim facilisis primis nulla eu mi convallis magna sodales? Dictumst.",172
2024-03-08 11:35:36,2024-03-08 11:35:36,2,,100,0,1,2024-03-08 11:35:36,R_cIN5NAphPbXImEu,,,,,,,test,,1,4,0.06,4.25,9.52,26,4,4,7,1,7,4,4,5,4,7,6,2,7,1,6,1,1,1,1,3,6,6,1,4,1,1,4,1,1,3,2,4,1,3,5,3,4,3,3,3,15,15,4,2,7,7,6,5,69,2,,TEXT,TEXT,1,9,1,Risus vehicula. Mauris primis eu suspendisse primis consectetuer bibendum! Posuere.,183
2024-03-08 11:35:36,2024-03-08 11:35:36,2,,100,0,1,2024-03-08 11:35:36,R_87ygEZ2C41pBojk,,,,,,,test,,1,1,1.8,6.42,7.99,6,3,5,3,7,4,4,6,3,1,7,6,1,5,3,1,5,1,2,7,2,3,3,6,7,3,1,6,1,1,3,5,5,7,4,1,4,4,2,7,4,11.25,16.25,4,3,3,5,2,7,31,2,,TEXT,TEXT,4,8,9,"Orci! Phasellus eros est vulputate cursus. Tempor scelerisque phasellus, purus.",201
2024-03-08 11:35:36,2024-03-08 11:35:36,2,,100,0,1,2024-03-08 11:35:36,R_80tx7PqBgg2TQrk,,,,,,,test,,1,1,4.06,6.51,8.31,50,6,3,7,2,7,6,3,1,7,2,1,5,3,5,7,3,3,6,1,5,7,6,3,5,7,4,1,3,7,6,5,7,5,7,3,2,1,5,2,1,12.5,10,7,2,1,6,7,2,115,5,,TEXT,TEXT,4,10,9,"Porttitor vestibulum porta aliquam egestas! Imperdiet neque, ab tempora sagittis? Fusce non platea.",223
2024-03-08 11:35:36,2024-03-08 11:35:36,2,,100,0,1,2024-03-08 11:35:37,R_3yG1QFiZ5VxmD78,,,,,,,test,,1,4,6.76,8.7,7.72,26,3,7,3,1,3,1,3,2,1,7,3,2,3,6,3,7,2,4,2,6,7,5,4,3,2,6,6,6,6,2,3,4,7,6,6,6,6,2,7,1,16.25,15,1,3,7,2,1,5,80,2,,TEXT,TEXT,3,9,2,Accumsan. Non porttitor. Est per? Iaculis suscipit dolorem rutrum elementum.,203
2024-03-08 11:35:37,2024-03-08 11:35:37,2,,100,0,1,2024-03-08 11:35:37,R_3HJYafIUSbvHnCe,,,,,,,test,,1,1,6.73,9.85,7.7,2,6,5,5,3,1,4,6,7,2,3,5,5,5,6,3,7,5,6,1,3,1,5,2,5,2,1,7,6,4,4,3,4,4,5,1,4,7,5,3,7,16.25,20,5,6,4,5,2,1,69,2,,TEXT,TEXT,2,5,3,Eros venenatis vivamus risus vehicula magnis mauris. Cursus atque pharetra malesuada ut porta sollicitudin pharetra.,204
2024-03-08 11:35:37,2024-03-08 11:35:37,2,,100,0,1,2024-03-08 11:35:37,R_8wbiKdwJ76kOJim,,,,,,,test,,1,3,9.08,9.68,9.48,4,1,2,1,7,2,5,6,3,2,3,2,7,5,1,1,7,7,3,6,4,3,4,5,5,1,6,2,2,4,4,6,2,7,1,6,4,2,3,3,4,18.75,21.25,5,4,4,3,7,5,108,5,,TEXT,TEXT,3,10,4,"Iaculis? Suscipit vivamus ultricies ultricies fusce, duis est! Lacus vehicula ac id ligula sodales.",201
2024-03-08 11:35:37,2024-03-08 11:35:37,2,,100,0,1,2024-03-08 11:35:37,R_d1epJCMXO0YQdVQ,,,,,,,test,,1,4,8.35,8.56,8.53,12,7,1,1,7,5,7,7,3,7,5,1,7,3,7,7,1,5,5,6,3,5,5,5,2,1,7,4,4,1,1,7,7,7,3,1,7,2,7,6,5,11.25,7.5,2,7,3,1,1,4,61,5,,TEXT,TEXT,4,1,2,"Facilisis faucibus metus. Laoreet laoreet placerat, mauris accusamus massa ullamcorper wisi neque temporibus egestas et.",215
2024-03-08 11:35:38,2024-03-08 11:35:38,2,,100,0,1,2024-03-08 11:35:38,R_e2S73pFvYWLRpe6,,,,,,,test,,1,4,8.32,8.79,9.31,43,4,3,3,4,7,6,5,5,7,1,4,4,3,4,4,3,5,3,3,7,3,2,4,1,6,6,3,4,6,4,1,3,5,5,2,7,3,1,4,7,17.5,11.25,2,4,6,6,5,2,42,5,,TEXT,TEXT,1,6,10,A tempor. Nunc! Tempora elementum tempora pede iaculis sagittis! Nunc potenti at platea? Tempor.,212
2024-03-08 11:35:38,2024-03-08 11:35:38,2,,100,0,1,2024-03-08 11:35:38,R_3IdmhkJDGMoWyxw,,,,,,,test,,1,4,2.21,5.61,4.99,48,2,4,5,5,1,1,6,6,5,2,5,2,2,3,2,3,7,1,3,7,7,5,6,4,1,2,7,5,4,6,1,3,2,2,5,3,1,6,2,4,20,15,5,2,5,3,2,1,93,1,,TEXT,TEXT,4,7,7,Atque orci pede neque dolorem. Curabitur facilisi velit mi molestie molestie. Phasellus ipsum. Dictumst magnis.,189
