StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,AgeG,Timer_1_Vignette_First_Click,Timer_1_Vignette_Last_Click,Timer_1_Vignette_Page_Submit,Timer_1_Vignette_Click_Count,AC1,Ch_LoEf_1,Ch_LoEf_2,Ch_LoEf_3,Ch_LoEf_4,Ch_LoEf_5,Ch_LoEf_6,Ch_LoEf_7,Ch_LoEf_8,Ch_LoEf_9,Ch_LoEf_10,Ch_LoEf_11,Ch_LoEf_12,Ch_LoEf_13,Ch_LoEf_14,Ch_LoEf_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,Ef_LoEf,Ef_HiEf,Qu_LoEf,Qu_HiEf,Dif_LoEf,Dif_HiEf,Val_LoEf,Val_HiEf,AC2,Sal_LoEf_1,Sal_HiEf_1,FW1,FW2,FW3,FW4,FW5,FW6,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-03-08 16:02:44,2024-03-08 16:02:44,2,,100,0,1,2024-03-08 16:02:44,R_5BkB8TcxYxENMlE,,,,,,,test,,1,2,3.48,7.4,9.52,3,6,4,2,2,2,6,5,6,1,7,4,3,5,7,5,3,5,2,5,5,6,1,3,6,4,7,3,3,3,1,6,7,6,7,5,6,4,7,4,2,12,12,2,2,3,1,6,6,77,3,Venenatis? Enim posuere sit! Augue velit quam metus auctor dolorem.,TEXT,2,3,7,2,Suscipit consectetuer ipsum? Ullamcorper id fringilla in aenean molestie posuere culpa.,214
2024-03-08 16:02:44,2024-03-08 16:02:44,2,,100,0,1,2024-03-08 16:02:44,R_e40ruKP05ZJuLgW,,,,,,,test,,1,4,7.15,9.81,8.08,24,2,3,2,6,5,1,1,7,7,4,2,6,3,7,4,6,3,5,6,5,5,4,3,3,3,3,4,4,7,2,1,1,3,3,2,6,5,7,2,7,17,6,7,1,4,7,5,7,75,1,,TEXT,2,2,5,2,Morbi rhoncus turpis nonummy. Nec sodales massa phasellus quis. Commodo aliquet.,206
2024-03-08 16:02:45,2024-03-08 16:02:45,2,,100,0,1,2024-03-08 16:02:45,R_bPbyex5hLp83TNk,,,,,,,test,,1,4,6.13,7.68,6.19,49,2,5,1,7,6,2,6,1,6,6,2,1,1,2,1,7,3,1,7,1,3,4,2,7,5,3,6,5,7,3,5,4,1,1,1,2,1,7,3,7,9,9,5,6,7,3,5,4,53,2,,TEXT,1,2,7,7,"Fusce montes eros odio lacus ipsum sollicitudin! Sodales, vehicula molestie cras.",198
2024-03-08 16:02:45,2024-03-08 16:02:45,2,,100,0,1,2024-03-08 16:02:45,R_bOQd823DTLOuezk,,,,,,,test,,1,2,5.57,7.78,8.66,15,5,1,3,2,5,4,2,3,2,6,3,2,6,1,7,2,4,2,6,2,3,1,2,6,3,7,2,7,5,5,4,7,5,5,5,1,5,2,1,1,15,12,3,7,4,5,3,3,55,4,,TEXT,1,4,8,2,Vestibulum. Aenean justo ac culpa atque! Mattis? Maecenas. Consequat culpa! Per? Aenean.,191
2024-03-08 16:02:45,2024-03-08 16:02:45,2,,100,0,1,2024-03-08 16:02:45,R_cu85Bn7waDP2JIW,,,,,,,test,,1,3,9.03,9.55,9.68,37,7,4,3,1,2,7,2,2,5,5,5,6,5,3,6,5,6,7,4,4,5,6,6,5,5,6,5,3,2,3,4,6,3,3,2,7,2,2,5,1,7,16,5,3,2,3,2,4,74,3,"Quis in suspendisse consectetuer euismod, potenti dolorem nec quis iaculis.",TEXT,2,3,9,5,"Viverra elementum leo, augue tempus integer vivamus atque purus? Natoque eros sit porttitor tellus montes.",213
2024-03-08 16:02:45,2024-03-08 16:02:45,2,,100,0,1,2024-03-08 16:02:45,R_bdxgPBVklxU2378,,,,,,,test,,1,2,2.28,8.64,4.4,30,1,1,5,6,6,3,1,5,3,5,4,4,1,6,7,7,7,4,4,7,3,7,1,7,3,5,2,3,2,7,1,7,6,7,3,4,6,3,3,7,7,10,2,1,2,6,7,2,83,2,,TEXT,1,3,7,1,"Scelerisque, eleifend phasellus amet a! Etiam! Rutrum eu faucibus facilisi at.",210
2024-03-08 16:02:46,2024-03-08 16:02:46,2,,100,0,1,2024-03-08 16:02:46,R_0ld5ib0XacoE4PI,,,,,,,test,,1,2,5,7.13,8,39,3,6,3,7,7,3,1,6,6,5,4,4,3,5,7,1,5,7,4,6,5,6,3,6,2,2,2,1,4,3,7,2,6,6,6,5,4,7,7,6,16,15,1,2,5,2,5,1,96,3,"Primis metus curabitur. Molestie montes metus augue metus faucibus platea mi blandit tempus lectus, aenean.",TEXT,2,1,5,1,Est laoreet vulputate iaculis potenti posuere sodales mattis convallis! Sodales primis lorem? Dictumst scelerisque.,212
2024-03-08 16:02:46,2024-03-08 16:02:46,2,,100,0,1,2024-03-08 16:02:46,R_5o1lvZLkZZyuHbM,,,,,,,test,,1,3,9.15,9.26,9.79,7,1,5,4,2,6,5,1,5,3,4,4,6,1,6,7,1,5,7,1,7,7,6,3,6,3,7,4,3,6,1,5,4,4,6,4,3,3,1,5,6,6,11,3,5,2,3,1,6,40,3,"Amet, nibh? Enim eget, sapien dolor elit vitae dictumst tempus faucibus, rutrum? Amet montes.",TEXT,1,3,8,3,"Temporibus aenean elit! Blandit maecenas ab justo, orci? Pharetra natoque lorem elementum.",209
2024-03-08 16:02:46,2024-03-08 16:02:46,2,,100,0,1,2024-03-08 16:02:46,R_9tPKkDG6FAsTYnc,,,,,,,test,,1,3,0.25,1.79,3.98,18,6,6,2,4,5,4,2,6,6,5,3,1,6,1,5,1,7,1,6,5,3,2,3,1,3,4,3,5,3,3,4,1,4,2,3,7,3,3,1,4,14,10,6,1,7,6,1,4,97,1,,TEXT,2,3,1,10,"Orci, commodo dolorem platea vestibulum. Elit vivamus est luctus scelerisque.",188
2024-03-08 16:02:46,2024-03-08 16:02:46,2,,100,0,1,2024-03-08 16:02:47,R_3jYo1dIypLto67s,,,,,,,test,,1,1,9.83,9.99,9.99,43,5,5,1,7,4,2,4,4,7,6,1,2,7,5,1,2,2,1,5,7,5,1,2,5,2,5,4,7,3,3,4,7,1,4,2,1,5,6,1,1,12,16,1,4,6,4,7,1,105,3,Ab in auctor vivamus atque rhoncus! Tortor potenti. Etiam eleifend et pede.,TEXT,2,3,5,1,Tempus pharetra! Lorem metus amet. Facilisis vel pretium. Sit accumsan eget.,184
2024-03-08 16:02:47,2024-03-08 16:02:47,2,,100,0,1,2024-03-08 16:02:47,R_em0675kLaEpb5RQ,,,,,,,test,,1,4,7.4,8.76,8.3,22,1,2,6,6,4,7,7,4,1,5,1,5,7,4,4,3,4,1,2,1,2,7,1,2,7,7,5,2,7,7,2,3,6,3,5,5,1,2,5,3,11,12,2,6,3,2,7,5,79,2,,TEXT,1,3,3,1,"Culpa, elementum amet tellus pellentesque accusamus elit? Etiam ipsum eros! Ullamcorper praesent.",196
2024-03-08 16:02:48,2024-03-08 16:02:48,2,,100,0,1,2024-03-08 16:02:48,R_a2JaLjOxHzCTYEK,,,,,,,test,,1,2,6.73,7.02,7.18,42,7,1,6,1,4,7,4,4,3,1,7,4,7,6,4,3,6,7,6,6,2,6,5,3,1,1,5,4,4,2,1,2,2,3,7,5,4,2,4,7,12,12,2,7,5,2,2,6,80,1,,TEXT,1,4,6,4,Lorem! Mi commodo egestas. Suscipit consequat! Dapibus aliquet cras consequat lacus accumsan in magna.,206
2024-03-08 16:02:48,2024-03-08 16:02:48,2,,100,0,1,2024-03-08 16:02:48,R_1ZmhhQRjdN1xQsm,,,,,,,test,,1,3,3.51,7.36,4.27,0,3,2,7,5,3,7,3,6,2,6,7,6,2,6,2,2,3,4,6,3,4,7,5,3,7,4,7,6,5,5,4,7,4,3,4,7,1,3,7,4,10,7,2,4,4,2,6,1,42,1,,TEXT,2,2,3,9,"Venenatis. Dolorem sodales wisi sapien, aliquet sit suspendisse natoque vel bibendum orci dapibus.",220
2024-03-08 16:02:48,2024-03-08 16:02:48,2,,100,0,1,2024-03-08 16:02:49,R_9Ld4OUvKDGw3COW,,,,,,,test,,1,1,0.62,2.01,9.09,36,3,3,5,1,6,3,7,6,5,7,1,4,7,5,7,4,1,4,6,7,6,6,4,7,2,6,5,7,7,4,2,4,7,7,2,2,1,2,5,6,16,9,7,2,4,5,6,4,115,2,,TEXT,2,1,8,5,Consectetuer. Commodo viverra urna natoque enim etiam pretium natoque praesent id. Praesent.,230
2024-03-08 16:02:49,2024-03-08 16:02:49,2,,100,0,1,2024-03-08 16:02:49,R_4IPlPCjkwdYFb1k,,,,,,,test,,1,2,3.86,8.38,6.12,3,1,1,7,1,4,2,2,1,6,6,7,4,7,1,6,2,7,7,2,6,2,6,6,2,1,6,7,1,4,2,6,7,2,7,3,6,6,4,2,2,8,13,1,2,3,3,3,4,40,1,,TEXT,2,2,9,7,"Porta, primis nonummy pretium tortor a magnis rhoncus consectetuer dictumst.",200
2024-03-08 16:02:49,2024-03-08 16:02:49,2,,100,0,1,2024-03-08 16:02:49,R_00SCRx1Ajm42KH4,,,,,,,test,,1,4,8.09,8.82,9.77,38,1,3,6,1,2,7,1,4,4,1,1,5,5,1,4,7,3,5,2,4,2,3,3,4,3,3,6,6,4,6,2,4,6,3,7,5,3,2,7,2,13,13,4,6,4,5,1,5,69,4,,TEXT,1,3,2,3,"Integer accusamus atque commodo. Arcu quis? Egestas proin, morbi ipsum nibh temporibus laoreet.",190
2024-03-08 16:02:49,2024-03-08 16:02:49,2,,100,0,1,2024-03-08 16:02:49,R_eWYqBXOR1uuQiEu,,,,,,,test,,1,4,4.68,9.56,6.64,31,5,4,2,4,2,2,2,4,7,3,4,7,2,3,3,3,1,7,3,7,3,7,7,6,3,5,6,4,5,4,5,4,2,6,3,1,2,4,2,5,17,15,7,4,5,5,5,7,60,2,,TEXT,1,3,4,5,Et scelerisque praesent nullam a ut temporibus imperdiet proin lorem montes consequat potenti amet ridiculus.,211
2024-03-08 16:02:50,2024-03-08 16:02:50,2,,100,0,1,2024-03-08 16:02:50,R_cHYNkej47s7Kg7A,,,,,,,test,,1,1,9.35,9.61,9.71,18,3,3,6,1,2,7,5,3,5,6,2,5,1,1,1,3,2,3,3,7,3,1,7,3,6,4,4,2,6,3,6,1,4,2,7,4,5,3,7,5,14,11,7,5,1,3,3,1,117,3,"Bibendum. Ante phasellus fusce scelerisque. Nonummy fermentum accumsan donec dignissim, temporibus proin fringilla ultrices nonummy.",TEXT,1,4,3,7,"Aliquet justo sollicitudin sit arcu eu cursus maecenas tortor, scelerisque donec ultricies eros.",191
2024-03-08 16:02:50,2024-03-08 16:02:50,2,,100,0,1,2024-03-08 16:02:50,R_72OufeYV4LcX4Mu,,,,,,,test,,1,1,5.79,9.33,6.36,30,7,1,2,7,5,7,1,3,7,4,1,1,4,5,6,3,5,6,6,6,5,5,6,7,7,1,4,2,6,5,2,1,4,7,6,7,3,4,2,6,8,7,7,1,5,5,6,3,60,2,,TEXT,2,3,3,7,"Justo in egestas malesuada malesuada dolorem accumsan venenatis arcu pharetra eleifend suscipit justo, id.",221
2024-03-08 16:02:50,2024-03-08 16:02:50,2,,100,0,1,2024-03-08 16:02:50,R_cGdryZ49N2SzRUG,,,,,,,test,,1,3,6.96,9.4,8.36,27,7,7,4,7,4,4,7,5,5,5,2,4,2,3,2,6,5,2,5,1,7,5,5,3,5,4,7,6,4,3,4,6,7,4,1,2,3,3,6,7,11,10,3,7,4,2,3,6,96,4,,TEXT,2,1,3,6,"Iaculis eleifend velit iaculis velit venenatis, ante tempus dolorem posuere.",222
2024-03-08 16:02:50,2024-03-08 16:02:50,2,,100,0,1,2024-03-08 16:02:50,R_0fxHgcLld7feV4q,,,,,,,test,,1,4,5.01,6.72,9.16,6,4,7,2,2,2,6,7,6,5,2,1,3,5,6,4,1,7,7,5,6,7,4,1,1,6,3,5,5,1,7,1,2,7,3,3,6,6,4,5,3,10,17,5,3,2,7,2,6,109,2,,TEXT,1,1,2,10,Aenean non vehicula praesent facilisis metus erat temporibus. Augue nulla! Sit gravida.,213
2024-03-08 16:02:51,2024-03-08 16:02:51,2,,100,0,1,2024-03-08 16:02:51,R_2s4CqlzM7Gi2p9Q,,,,,,,test,,1,3,3.51,3.95,4.01,12,7,4,1,7,5,4,4,1,3,7,6,6,6,4,3,4,6,3,2,6,3,4,5,4,4,3,2,6,1,3,1,1,5,2,3,2,4,2,4,2,6,12,2,2,7,1,7,4,46,2,,TEXT,2,1,2,6,Phasellus dapibus facilisi ut sagittis id dui egestas imperdiet amet.,188
2024-03-08 16:02:51,2024-03-08 16:02:51,2,,100,0,1,2024-03-08 16:02:51,R_bpc5N4VRLZOb13M,,,,,,,test,,1,2,4.49,9.12,9.73,38,4,6,5,7,2,6,1,7,6,3,1,2,7,3,3,5,2,3,6,3,2,5,2,1,3,1,2,1,3,4,7,3,3,7,3,7,2,2,7,4,8,9,7,6,5,3,5,4,77,3,Turpis malesuada facilisis molestie. Orci felis etiam? Ligula auctor! Cras suscipit nec euismod dignissim interdum.,TEXT,1,1,8,2,Morbi sollicitudin. Vitae laoreet lorem sit risus euismod id ut vehicula ante.,198
2024-03-08 16:02:51,2024-03-08 16:02:51,2,,100,0,1,2024-03-08 16:02:51,R_bNQ99QXDatX8yVM,,,,,,,test,,1,2,6.58,9.19,6.88,33,7,3,7,3,4,3,4,1,4,1,1,6,2,3,2,3,6,2,7,6,6,6,5,4,5,5,2,7,5,1,2,5,2,7,2,2,3,3,4,7,17,10,2,5,1,4,6,1,83,4,,TEXT,2,1,9,9,"Accumsan vestibulum fusce! Amet ab magnis bibendum tincidunt id facilisis. Ante, pellentesque.",203
2024-03-08 16:02:52,2024-03-08 16:02:52,2,,100,0,1,2024-03-08 16:02:52,R_1Y6HnkqG9NpIpDM,,,,,,,test,,1,1,9.9,9.95,9.95,42,2,7,5,3,5,3,3,7,3,3,5,2,1,3,5,4,2,4,3,1,1,6,6,7,3,4,7,3,4,2,7,6,4,3,4,5,1,1,7,6,10,11,4,5,7,7,6,6,23,4,,TEXT,1,4,3,1,Facilisi magna. Justo vehicula accumsan ridiculus et curabitur amet venenatis.,207
2024-03-08 16:02:52,2024-03-08 16:02:52,2,,100,0,1,2024-03-08 16:02:52,R_cGvnvkRbgtc71EW,,,,,,,test,,1,4,9.29,9.54,9.68,50,1,7,6,1,5,2,5,6,2,5,4,5,3,5,7,7,7,1,7,4,4,3,5,4,7,4,4,3,5,7,2,7,4,6,7,1,7,5,4,7,12,10,7,1,2,3,5,4,24,4,,TEXT,2,2,8,5,Facilisis dui molestie leo integer! Non rhoncus pellentesque nulla tellus aenean dui.,232
2024-03-08 16:02:52,2024-03-08 16:02:52,2,,100,0,1,2024-03-08 16:02:52,R_cMGlM6xXj3xMhro,,,,,,,test,,1,2,0.11,6.5,7.82,8,4,5,6,6,3,4,5,4,6,7,6,6,7,4,4,4,5,4,2,1,3,5,4,4,2,6,6,4,5,2,6,6,2,4,2,6,4,7,2,2,9,10,1,7,2,4,2,5,25,2,,TEXT,2,1,4,5,Nullam. Vivamus duis egestas enim! Odio! Scelerisque eleifend integer vehicula potenti.,211
2024-03-08 16:02:52,2024-03-08 16:02:52,2,,100,0,1,2024-03-08 16:02:52,R_d4ocvKMRXS4oIQe,,,,,,,test,,1,1,9.51,9.8,9.55,0,5,7,4,7,3,3,5,4,7,4,4,2,6,4,3,3,3,1,1,3,5,4,2,1,3,4,1,4,7,1,4,1,6,4,3,3,3,3,5,6,12,11,1,5,6,4,2,1,119,1,,TEXT,2,3,8,4,Porttitor aliquam. Duis aenean volutpat id sollicitudin dictumst mattis metus rhoncus.,186
2024-03-08 16:02:53,2024-03-08 16:02:53,2,,100,0,1,2024-03-08 16:02:53,R_4JcbARInFmOk2fI,,,,,,,test,,1,2,5.05,8.3,9.29,9,5,4,3,6,2,4,7,1,6,6,5,2,2,7,2,7,7,6,2,6,6,4,4,5,1,4,4,3,4,7,6,2,5,2,2,5,4,3,1,1,8,15,5,6,6,6,3,2,98,4,,TEXT,1,3,5,4,Maecenas pellentesque tellus wisi ut sagittis magna fermentum aliquet posuere? Ultricies.,210
2024-03-08 16:02:53,2024-03-08 16:02:53,2,,100,0,1,2024-03-08 16:02:53,R_8tOVjqmJxvuMeN0,,,,,,,test,,1,1,5.67,5.77,7.04,44,4,5,4,1,5,5,1,5,7,3,4,5,5,2,7,6,5,1,1,3,2,3,4,4,1,2,1,1,7,6,2,5,7,2,6,4,5,3,2,2,14,8,5,5,6,7,5,1,62,4,,TEXT,2,2,6,5,"Vehicula faucibus, tincidunt! Duis urna? Mauris! Luctus quam odio fringilla aenean sem felis cras et.",196
2024-03-08 16:02:53,2024-03-08 16:02:53,2,,100,0,1,2024-03-08 16:02:53,R_54LYbIIJnYvd2x8,,,,,,,test,,1,1,9.65,9.99,9.74,28,5,4,6,6,6,1,3,7,6,5,1,2,5,6,5,2,3,7,1,3,7,1,6,2,6,6,3,2,2,6,1,4,5,4,6,3,4,6,4,7,12,14,2,6,7,5,4,4,113,4,,TEXT,2,3,2,8,"Auctor tempor at suspendisse donec? Sapien nibh maecenas sit, natoque placerat diam ligula dictumst.",216
2024-03-08 16:02:53,2024-03-08 16:02:53,2,,100,0,1,2024-03-08 16:02:54,R_8GNgvbUmwuSZOwm,,,,,,,test,,1,4,6.25,7.58,6.86,11,5,3,5,7,6,6,1,4,6,2,6,1,4,3,7,3,6,2,3,5,4,4,5,6,3,5,6,4,6,2,7,1,5,5,4,7,5,6,6,6,13,10,7,4,3,2,6,1,18,3,Ultricies ultrices volutpat eu imperdiet commodo ridiculus! Velit bibendum orci amet per pellentesque. Dolor.,TEXT,1,4,2,7,Magnis facilisis facilisi faucibus. Sodales potenti porttitor? Convallis molestie in rutrum magnis ultrices laoreet.,226
2024-03-08 16:02:54,2024-03-08 16:02:54,2,,100,0,1,2024-03-08 16:02:54,R_8CbPyU1FwOkI2pw,,,,,,,test,,1,2,4.24,6.62,7,13,1,2,2,7,1,7,1,3,4,2,4,3,5,6,3,2,2,7,6,3,3,1,4,5,7,6,1,1,1,7,1,6,3,7,2,6,5,4,4,2,13,15,1,6,2,6,7,1,34,1,,TEXT,2,2,6,7,Ridiculus consequat gravida! Aliquam aliquet dignissim! Fringilla dolorem suscipit dolor fringilla.,189
2024-03-08 16:02:54,2024-03-08 16:02:54,2,,100,0,1,2024-03-08 16:02:54,R_3RfzFaRzruieIyW,,,,,,,test,,1,2,0.95,3.52,1.16,13,7,5,7,4,5,3,1,7,6,2,6,3,1,5,6,1,4,2,1,6,2,4,3,2,6,2,7,1,1,5,3,2,2,6,1,4,4,7,1,6,10,6,3,6,6,5,1,5,96,4,,TEXT,2,2,3,4,Mi fermentum blandit nullam dictumst ab ac urna. Eu vivamus leo sagittis.,193
2024-03-08 16:02:54,2024-03-08 16:02:54,2,,100,0,1,2024-03-08 16:02:54,R_bscePxcj6Ez8qRE,,,,,,,test,,1,3,9.31,9.37,9.73,49,7,2,4,4,7,5,1,7,2,3,7,4,4,2,1,2,3,7,7,1,4,6,3,7,4,4,7,3,1,1,6,2,2,6,5,3,7,1,1,1,12,7,3,6,4,5,2,4,19,1,,TEXT,1,1,5,10,Platea sollicitudin potenti lectus imperdiet cursus sem nibh? Suscipit. Nunc. Mattis eros porttitor.,199
2024-03-08 16:02:54,2024-03-08 16:02:54,2,,100,0,1,2024-03-08 16:02:55,R_6QNoamC2V6HszPw,,,,,,,test,,1,2,3.89,9.57,6.55,35,1,7,6,5,4,7,2,4,2,5,6,3,6,2,3,3,2,2,1,6,1,6,2,5,2,1,5,1,7,6,2,2,7,4,2,2,5,6,6,3,12,15,4,3,7,4,7,2,81,3,"A magnis ultricies cursus? Ipsum tortor maecenas non phasellus ridiculus ultrices, fusce. Urna! Et odio.",TEXT,1,2,9,2,Purus purus a culpa imperdiet tempus. Ab venenatis. Laoreet ac.,198
2024-03-08 16:02:55,2024-03-08 16:02:55,2,,100,0,1,2024-03-08 16:02:55,R_6WFEo8jiy4XVhxI,,,,,,,test,,1,1,5.01,8.16,6.16,25,1,4,2,3,4,5,1,5,6,5,3,7,6,5,1,4,4,6,3,3,4,6,7,7,7,2,1,5,4,5,3,2,2,3,7,7,6,3,6,1,7,15,2,2,4,5,2,3,111,1,,TEXT,1,4,1,1,"Elementum, vivamus cursus, eleifend iaculis per, volutpat potenti vulputate rhoncus interdum elementum pede accusamus. Imperdiet.",193
