StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,AgeG,Timer_1_Vignette_First_Click,Timer_1_Vignette_Last_Click,Timer_1_Vignette_Page_Submit,Timer_1_Vignette_Click_Count,AC1,Ch_LoEf_1,Ch_LoEf_2,Ch_LoEf_3,Ch_LoEf_4,Ch_LoEf_5,Ch_LoEf_6,Ch_LoEf_7,Ch_LoEf_8,Ch_LoEf_9,Ch_LoEf_10,Ch_LoEf_11,Ch_LoEf_12,Ch_LoEf_13,Ch_LoEf_14,Ch_LoEf_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,Ef_LoEf,Ef_HiEf,Qu_LoEf,Qu_HiEf,Dif_LoEf,Dif_HiEf,Val_LoEf,Val_HiEf,AC2,Sal_LoEf_1,Sal_HiEf_1,FW1,FW2,FW3,FW4,FW5,FW6,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-03-08 16:03:49,2024-03-08 16:03:49,2,,100,0,1,2024-03-08 16:03:49,R_ah3ZS1ZhtndoZuK,,,,,,,test,,1,1,6.41,6.5,6.65,4,3,1,3,2,3,4,6,4,5,7,4,4,4,5,7,5,4,7,3,5,2,1,6,1,6,3,2,3,3,5,3,1,1,3,7,6,5,2,7,6,50,50,4,2,2,3,1,6,114,1,,TEXT,1,2,4,9,Consequat rutrum ut aliquet aenean integer! Interdum urna est vel.,195
2024-03-08 16:03:49,2024-03-08 16:03:49,2,,100,0,1,2024-03-08 16:03:49,R_0BPzJBeTan1n9Ii,,,,,,,test,,1,3,7.44,9.59,7.93,18,6,1,3,2,6,4,1,6,3,1,6,7,6,1,4,2,2,5,5,4,3,1,4,6,6,6,2,1,7,1,7,1,5,1,5,3,4,3,4,4,35,50,3,2,5,7,1,4,59,3,Quam? Sed nec consequat nulla purus aliquet pharetra. Arcu a dapibus vehicula.,TEXT,1,2,9,7,Aliquet posuere venenatis venenatis porta consectetuer vel sagittis! Integer. Dictumst platea.,196
2024-03-08 16:03:49,2024-03-08 16:03:49,2,,100,0,1,2024-03-08 16:03:50,R_eVXo74x2mrbitHU,,,,,,,test,,1,4,7.78,8.66,7.94,9,2,7,6,7,6,5,6,6,2,5,5,1,5,5,3,2,1,4,1,2,6,2,2,5,1,2,1,4,3,4,6,5,2,3,1,1,2,6,2,6,40,40,5,5,7,2,1,4,89,3,"Platea sollicitudin eget consequat justo massa id? Aliquam eu! Mauris erat, ultrices.",TEXT,2,4,5,2,"Orci sodales porttitor eu potenti per fringilla pharetra tempor nonummy mattis porttitor, temporibus.",188
2024-03-08 16:03:50,2024-03-08 16:03:50,2,,100,0,1,2024-03-08 16:03:50,R_50vuxD5jxdbemnc,,,,,,,test,,1,4,5.8,9.83,8.06,38,6,2,3,4,5,1,4,2,1,4,5,6,7,2,4,2,2,1,1,1,7,1,5,2,7,5,2,4,5,5,2,5,5,6,2,5,3,1,3,3,35,80,2,1,5,4,1,6,66,1,,TEXT,1,2,1,10,"Sit praesent non pretium nulla. Diam tempora. Elit integer sem proin. Leo, sagittis nullam.",179
2024-03-08 16:03:50,2024-03-08 16:03:50,2,,100,0,1,2024-03-08 16:03:50,R_3E6nyTSI8pvR6xo,,,,,,,test,,1,1,0.23,4.04,0.41,44,5,4,4,6,6,2,3,7,5,7,4,3,2,2,5,1,7,1,5,5,5,6,5,7,2,6,4,1,2,4,2,4,7,3,1,5,5,6,1,7,50,75,5,1,1,6,5,2,75,2,,TEXT,1,4,10,10,Molestie sit in potenti nibh diam pellentesque a montes dolor molestie risus pharetra natoque! Orci.,215
2024-03-08 16:03:50,2024-03-08 16:03:50,2,,100,0,1,2024-03-08 16:03:50,R_0V3VX26HwdW1WoC,,,,,,,test,,1,3,2.06,4.14,8.67,2,6,7,1,5,4,5,6,5,4,2,3,4,5,1,2,2,5,5,2,4,2,6,6,1,3,5,4,6,5,5,6,2,2,7,1,2,3,5,1,6,60,30,2,7,4,5,2,2,56,3,Turpis dui magna neque tempus. Culpa curabitur venenatis? Dolorem orci tempor.,TEXT,1,1,11,3,Iaculis bibendum. Ante! Elementum et auctor turpis nunc luctus lacus maecenas atque tempor placerat mi.,200
2024-03-08 16:03:50,2024-03-08 16:03:51,2,,100,1,1,2024-03-08 16:03:51,R_ePe3WXLSw2WTqdw,,,,,,,test,,1,4,7.57,9.7,9.89,39,1,2,3,7,1,6,4,1,2,7,3,1,5,1,3,7,1,1,7,6,5,2,5,2,2,7,4,7,3,2,5,3,2,2,1,1,1,1,6,2,65,70,1,7,2,5,2,1,57,4,,TEXT,2,4,8,1,Volutpat mauris amet dapibus elit augue eu purus? Ullamcorper pede sem.,172
2024-03-08 16:03:51,2024-03-08 16:03:51,2,,100,0,1,2024-03-08 16:03:51,R_5vjTPV1neOVxCD4,,,,,,,test,,1,2,1.2,6.32,7.89,27,1,2,7,3,1,6,4,3,4,4,4,6,1,5,1,4,2,4,3,6,5,5,4,5,1,3,1,5,4,4,3,2,7,6,7,3,5,1,6,1,40,75,3,4,3,6,1,3,34,3,Diam nulla erat erat porta! Magna tempus nibh proin ut.,TEXT,1,3,9,3,"Purus tempora vestibulum non non ligula ultrices, vivamus ligula donec.",190
2024-03-08 16:03:51,2024-03-08 16:03:51,2,,100,0,1,2024-03-08 16:03:51,R_9AAjTzqlguGbc4C,,,,,,,test,,1,3,5.37,9.2,8.31,1,6,7,6,3,2,1,2,2,7,7,2,3,3,4,1,6,3,7,7,4,2,3,1,1,4,3,7,3,5,5,5,3,3,4,5,5,3,1,2,6,60,65,7,3,3,1,7,7,110,4,,TEXT,1,4,8,8,Pharetra quam dignissim velit! Erat viverra faucibus praesent. Volutpat fringilla molestie. Eleifend nibh. Consectetuer interdum.,210
2024-03-08 16:03:51,2024-03-08 16:03:51,2,,100,0,1,2024-03-08 16:03:52,R_cIyg9j7hy7o8ffo,,,,,,,test,,1,1,4.72,8.45,4.89,1,2,4,7,6,2,6,6,1,3,5,3,4,6,3,2,6,2,5,1,3,1,2,2,5,6,7,4,5,5,1,5,6,2,5,5,1,3,7,4,3,60,70,4,4,1,3,7,4,117,3,Sapien orci sit nonummy consequat. Tempor platea et pharetra duis felis cras viverra et risus.,TEXT,2,1,10,8,Etiam. Maecenas volutpat? Vel mattis dolorem pretium ante facilisis montes. Diam sodales dolor nullam.,203
2024-03-08 16:03:52,2024-03-08 16:03:52,2,,100,0,1,2024-03-08 16:03:52,R_0fAmtoZPQ1TCOJ8,,,,,,,test,,1,3,9.39,9.88,9.57,17,2,6,5,5,7,6,7,6,3,5,4,7,7,2,7,3,1,4,2,7,1,3,7,5,4,1,5,7,5,4,4,5,2,3,2,3,7,7,6,4,60,55,7,3,6,2,3,3,95,1,,TEXT,1,2,11,1,Natoque felis mattis molestie molestie maecenas fusce eget pharetra vivamus! Quam donec suscipit posuere. In.,224
2024-03-08 16:03:52,2024-03-08 16:03:52,2,,100,0,1,2024-03-08 16:03:52,R_0Jwalwkssx1hbUO,,,,,,,test,,1,2,1.06,8.74,2.03,42,1,5,3,2,1,4,3,2,1,1,1,2,4,7,6,2,3,7,5,6,2,3,6,6,7,4,5,6,5,7,5,6,1,6,2,1,1,6,2,4,30,30,6,4,7,6,5,7,73,3,"Ligula dapibus, gravida! Pharetra bibendum atque luctus est rhoncus mi nullam.",TEXT,1,3,5,5,"Enim convallis per ligula vitae pretium dapibus, montes lorem. Pretium! Pharetra magna tellus.",205
2024-03-08 16:03:52,2024-03-08 16:03:52,2,,100,0,1,2024-03-08 16:03:52,R_9zZxrmoVESRJ36K,,,,,,,test,,1,2,8.44,9.85,9.12,9,7,1,5,5,6,2,6,1,3,7,7,2,3,1,6,7,3,4,1,5,3,5,7,2,2,3,1,5,7,5,5,5,5,4,1,6,5,5,7,3,45,50,3,3,3,2,1,6,21,4,,TEXT,1,4,3,9,Dapibus luctus pharetra posuere convallis justo aenean mi sem! Porta.,209
2024-03-08 16:03:53,2024-03-08 16:03:53,2,,100,0,1,2024-03-08 16:03:53,R_80O1V9Z0yncAV94,,,,,,,test,,1,4,6.41,7.54,8.53,35,4,2,6,3,2,5,7,1,4,3,1,2,1,5,2,1,6,4,3,5,4,6,2,5,7,2,6,5,7,1,1,5,2,7,4,6,7,7,1,3,85,75,1,4,6,1,6,5,28,3,Erat. Id. Nulla auctor vestibulum vehicula blandit iaculis imperdiet vestibulum tempora nibh erat? Purus vivamus.,TEXT,2,1,5,8,Pharetra volutpat dictumst laoreet. Pharetra scelerisque metus auctor viverra auctor.,200
2024-03-08 16:03:53,2024-03-08 16:03:53,2,,100,0,1,2024-03-08 16:03:53,R_87KmXDoKu1dUc2W,,,,,,,test,,1,4,6.4,9.94,7.5,16,1,2,3,3,7,3,7,4,6,3,5,2,1,1,2,3,1,1,5,7,4,5,2,6,7,7,4,6,6,1,5,1,7,1,1,6,3,5,5,2,30,50,2,4,7,6,1,4,69,1,,TEXT,2,2,9,5,Vulputate! Facilisis phasellus id? Eget donec tempora orci. Platea posuere accumsan.,197
2024-03-08 16:03:53,2024-03-08 16:03:53,2,,100,0,1,2024-03-08 16:03:53,R_egtbfqcRAAVAECi,,,,,,,test,,1,4,8.78,9.55,9.21,23,5,4,4,5,3,7,1,4,4,6,7,1,7,1,1,1,5,2,1,6,3,1,3,7,4,1,3,4,6,6,3,3,5,4,5,7,2,2,7,1,45,40,5,7,1,5,4,3,90,1,,TEXT,1,4,11,10,"Sodales viverra scelerisque id duis? Velit phasellus phasellus sagittis, porta. Fringilla egestas lectus.",208
2024-03-08 16:03:53,2024-03-08 16:03:54,2,,100,1,1,2024-03-08 16:03:54,R_5oof5qctNmSgDIO,,,,,,,test,,1,3,4.47,9.81,5.52,35,6,7,3,1,6,3,6,4,7,6,7,6,6,3,4,3,2,3,3,1,3,1,4,1,2,2,6,1,3,2,5,3,3,5,5,3,3,2,4,3,45,45,2,7,6,2,6,2,106,1,,TEXT,2,3,5,10,Suspendisse. Vulputate amet purus vitae eget etiam et urna temporibus elit vestibulum.,196
2024-03-08 16:03:54,2024-03-08 16:03:54,2,,100,0,1,2024-03-08 16:03:54,R_b3mHuOqbGX1YWUe,,,,,,,test,,1,1,7.86,9,8.96,37,3,6,3,7,3,4,7,1,1,4,2,7,3,5,7,6,7,3,6,2,5,2,1,1,1,3,6,5,1,1,5,7,2,6,3,6,2,3,7,3,80,35,1,7,4,2,7,5,113,3,"Viverra wisi donec duis luctus facilisi. Morbi! Primis! Maecenas at. Tellus. Nec elit. Natoque, eget.",TEXT,2,3,7,4,Convallis. Dolor. Facilisi morbi. Sem dolorem. Lectus eu auctor wisi proin suspendisse.,202
2024-03-08 16:03:54,2024-03-08 16:03:54,2,,100,0,1,2024-03-08 16:03:54,R_agcFqrCJjzkajOu,,,,,,,test,,1,3,9.82,9.88,9.85,32,5,3,2,3,3,4,1,5,2,3,4,5,4,6,6,4,6,5,2,3,1,7,3,3,2,7,3,4,7,3,7,3,4,1,2,5,7,2,5,7,40,65,5,2,7,2,3,4,33,3,Justo quam ultricies? Accumsan. Euismod curabitur est facilisi volutpat potenti velit justo in.,TEXT,2,3,2,4,"Dignissim potenti et massa eleifend magnis eleifend. Bibendum, tincidunt fermentum at suspendisse ullamcorper.",198
2024-03-08 16:03:54,2024-03-08 16:03:54,2,,100,0,1,2024-03-08 16:03:54,R_0k4PCOarEhIx9We,,,,,,,test,,1,1,2.57,4.48,4.05,49,7,2,5,3,5,6,7,7,4,5,1,4,6,3,1,6,5,5,1,1,6,5,5,6,4,2,3,6,4,4,7,7,6,5,1,7,5,2,2,2,85,85,4,6,7,3,2,1,95,2,,TEXT,2,3,2,1,Aliquet enim. Arcu porta atque? Nulla potenti etiam. Facilisis fusce magnis. Turpis convallis.,206
2024-03-08 16:03:55,2024-03-08 16:03:55,2,,100,0,1,2024-03-08 16:03:55,R_40LQVR2a2Hou0nk,,,,,,,test,,1,2,9.76,9.84,9.95,17,2,3,6,4,7,2,2,6,7,4,5,4,7,1,3,5,7,5,3,4,7,3,5,7,7,2,7,3,4,2,2,4,5,2,4,7,2,4,3,5,85,55,5,3,2,6,5,4,116,3,"Dolorem! A aenean suscipit. Vulputate phasellus lorem pede euismod at, euismod.",TEXT,1,2,11,6,"Ullamcorper, suspendisse dui dictumst ligula mauris lectus laoreet morbi urna diam sit.",222
2024-03-08 16:03:55,2024-03-08 16:03:55,2,,100,0,1,2024-03-08 16:03:55,R_emNGaOV153f3ijY,,,,,,,test,,1,1,4.6,9.22,7.45,33,2,3,7,5,7,6,1,6,5,6,3,1,5,7,3,4,1,1,2,4,2,3,4,4,6,5,6,3,1,4,5,7,2,1,1,7,6,5,5,6,55,60,1,7,5,4,4,1,64,4,,TEXT,2,1,2,10,Quis eros tellus. Sit. Dui commodo placerat quis rutrum sodales iaculis ullamcorper venenatis! Consequat.,203
2024-03-08 16:03:55,2024-03-08 16:03:55,2,,100,0,1,2024-03-08 16:03:55,R_efk1tL4oo9aoW2O,,,,,,,test,,1,1,5.21,7.27,5.21,27,4,4,2,4,1,5,2,1,5,5,2,4,5,4,1,2,2,6,1,5,7,6,5,4,4,6,6,4,5,4,1,7,5,3,7,5,3,7,5,2,35,40,2,6,7,7,6,2,67,4,,TEXT,2,2,5,3,"Pharetra mattis ut, faucibus. Mattis. Pellentesque elit pede rhoncus fusce etiam sed dictumst tempora.",207
2024-03-08 16:03:56,2024-03-08 16:03:56,2,,100,0,1,2024-03-08 16:03:56,R_9FDYQdvkUnw1lNc,,,,,,,test,,1,3,4.69,9.82,6.95,12,3,7,5,2,3,1,6,3,6,3,5,7,1,7,5,1,2,6,2,7,6,3,1,2,7,6,1,1,3,2,5,2,3,2,1,7,1,4,2,6,60,30,4,1,6,3,4,6,81,2,,TEXT,2,2,10,10,"Blandit id diam urna fusce pede ante sem! Potenti vivamus elementum magna, vitae.",199
2024-03-08 16:03:56,2024-03-08 16:03:56,2,,100,0,1,2024-03-08 16:03:56,R_eEWfqtkDKmhObie,,,,,,,test,,1,2,0.3,9.33,3.6,31,2,1,1,5,6,1,4,6,4,3,6,1,5,1,5,5,6,7,7,7,2,3,4,2,2,1,6,3,6,1,1,2,3,1,5,7,1,2,1,2,70,80,5,2,2,5,5,2,102,2,,TEXT,2,3,4,6,"Wisi, consequat bibendum dolorem ante. Dapibus temporibus mi sollicitudin! Luctus diam.",177
2024-03-08 16:03:56,2024-03-08 16:03:56,2,,100,0,1,2024-03-08 16:03:56,R_5gP2c7wGrojZXCK,,,,,,,test,,1,1,8.62,9.47,9.2,25,6,7,5,2,4,6,1,4,5,2,5,6,7,2,7,2,7,3,1,7,4,1,2,4,3,5,4,2,3,5,1,1,6,6,4,2,1,6,5,5,80,80,6,4,2,2,7,1,49,4,,TEXT,2,4,3,4,"Nonummy iaculis sagittis non nulla lectus, at pede justo curabitur platea felis metus pellentesque.",198
2024-03-08 16:03:56,2024-03-08 16:03:56,2,,100,0,1,2024-03-08 16:03:57,R_3wxZx0i6YoWcAey,,,,,,,test,,1,3,0.63,7.28,9.07,3,6,6,2,7,6,2,3,2,1,1,7,1,5,1,2,1,6,7,3,2,3,6,5,2,2,4,4,2,1,2,3,2,4,7,2,5,4,5,7,2,85,60,4,3,5,4,1,2,99,4,,TEXT,2,1,6,10,"Quam, dui proin vivamus, eget egestas tempus. Velit! Sollicitudin nonummy.",187
2024-03-08 16:03:57,2024-03-08 16:03:57,2,,100,0,1,2024-03-08 16:03:57,R_cOzAB80oldquqUe,,,,,,,test,,1,2,8.28,9.09,8.29,27,5,6,1,2,6,7,2,7,4,6,5,1,6,6,6,5,6,5,3,7,5,6,4,4,2,2,7,1,7,3,5,5,1,5,1,2,5,6,1,5,70,50,4,3,7,6,7,1,113,4,,TEXT,1,4,2,7,"Magnis montes? Erat egestas donec fringilla! Porta fusce ipsum nonummy vehicula convallis, massa.",221
2024-03-08 16:03:57,2024-03-08 16:03:57,2,,100,0,1,2024-03-08 16:03:57,R_eQxQXWFPbKiqWQ6,,,,,,,test,,1,4,4.71,6.89,9.46,45,6,2,1,3,1,3,3,6,2,1,4,2,7,3,6,7,1,2,5,3,7,7,1,2,2,3,6,5,4,6,3,6,2,5,3,7,4,6,5,4,75,90,5,7,5,3,2,1,117,4,,TEXT,1,2,1,8,Mi suspendisse praesent? Ipsum enim temporibus sagittis mattis cursus duis erat nulla. Aenean in.,199
2024-03-08 16:03:57,2024-03-08 16:03:57,2,,100,0,1,2024-03-08 16:03:57,R_8x1JQieaK2kYXjM,,,,,,,test,,1,4,4.8,9.58,7.87,21,1,4,4,7,1,2,3,7,3,3,3,5,7,7,2,2,6,1,4,1,2,4,7,5,6,2,5,6,3,6,5,1,4,1,5,3,1,3,6,2,45,75,3,6,1,5,6,5,84,1,,TEXT,2,3,1,10,Nulla dolor pretium amet eros ac massa tortor euismod tempus pellentesque.,196
2024-03-08 16:03:58,2024-03-08 16:03:58,2,,100,0,1,2024-03-08 16:03:58,R_3UEbV9Yuz5PcPYi,,,,,,,test,,1,4,0.71,7.75,9.27,36,6,6,6,4,7,5,1,7,6,5,3,2,6,2,6,2,5,4,6,6,4,4,3,6,7,2,1,6,6,4,3,5,2,3,1,6,1,4,5,6,50,65,1,2,2,4,7,2,83,1,,TEXT,1,3,6,8,"Rutrum duis natoque consequat ut maecenas ultrices! Venenatis posuere malesuada ac pharetra nibh, primis convallis.",215
2024-03-08 16:03:58,2024-03-08 16:03:58,2,,100,0,1,2024-03-08 16:03:58,R_5u6N5KsBYOs8hKK,,,,,,,test,,1,2,9.38,9.78,9.72,8,5,3,4,6,1,7,6,2,5,2,2,7,3,7,4,6,7,1,4,7,6,2,6,5,4,5,7,5,2,4,4,3,3,4,3,5,2,4,6,3,45,70,2,1,6,3,4,5,94,3,Placerat rutrum lorem. Purus posuere sit viverra id pede. Facilisi odio natoque porta euismod ridiculus.,TEXT,1,3,8,4,Fermentum euismod id blandit nibh ab. Gravida? Et nonummy imperdiet.,214
